epoch,Bleu2,bleus2_999999_na (2),bleus2_999999_na (3),bleus2_999999_na (4),bleus2_999999_na (5),bleus2_999999_na (6)
0.0,0.7449562013145795,0.7387731948038613,0.743392678119759,0.7454819655000867,0.7450214806035139,0.7490680301023652
20.0,0.7487444648229962,0.7422727547957404,0.7429618118680722,0.7469861608240687,0.7481775811729329,0.7506977009777379
40.0,0.7528301947113182,0.7428428769932071,0.7491010023239961,0.7533196151684357,0.7512852467742414,0.7542307890777169
60.0,0.7550228460859958,0.7506503262497487,0.7499281671725885,0.7552125622409805,0.7547023582826621,0.7562020709774805
80.0,0.7559133227505831,0.7495851428109641,0.7517180513026067,0.7591664196609711,0.7528094329541326,0.7603526431099166
100.0,0.758436220769521,0.7530545690151649,0.7546279785896671,0.7599984242388363,0.7623424445412759,0.7605622773901829
120.0,0.7613845605955039,0.7576378576055718,0.7578965876992166,0.7630879463801524,0.7607130508729045,0.7627689527977458
140.0,0.7644789104994331,0.7601755658194429,0.7596009485151064,0.7648581315816693,0.7637536676378257,0.7673399061898147
160.0,0.7668733177373291,0.7601526900895555,0.7634414773228416,0.7690348477133535,0.7662803514737816,0.7686986614485194
180.0,0.7708230035095994,0.7641330930379777,0.7672234950161515,0.7725321136837346,0.7674565740458396,0.772769447036378
200.0,0.7718722168782621,0.7677640794692522,0.7703445280633612,0.7754289207656401,0.7712197358348843,0.7737424740027149
220.0,0.7731540777516488,0.7715303073865555,0.7725088886406669,0.7767500927563851,0.773500975138742,0.7770980781611808
240.0,0.77551170633451,0.7738800239225494,0.7751059355676757,0.7766395715796762,0.7753192743129091,0.7785268756444486
260.0,0.7769887593497388,0.7764763042470696,0.7763603057309821,0.7798976889956192,0.7764283702140745,0.7814923541913209
280.0,0.7807003018498626,0.7777798948191257,0.7775544477597828,0.7827438931870312,0.7784382468847496,0.7841391499457383
300.0,0.7825532440274442,0.7770654836744524,0.7800041022442763,0.7824170639569324,0.7793311889486245,0.7849183590208055
320.0,0.7826865329844351,0.7812818155056747,0.7839359128072253,0.7849726618449359,0.7826164348444545,0.786303320076057
340.0,0.7843057235289059,0.7822278945578,0.7836481103833979,0.7860096721244176,0.7816482490076508,0.7865449944260623
360.0,0.7858245643508974,0.7848816897419162,0.7834438417126788,0.7866002665564651,0.7841955442963828,0.7892347600383609
380.0,0.7865758685396783,0.7871171379176359,0.7857160183643482,0.7866314461424282,0.7862071764268469,0.7910754746823824
400.0,0.7874587865276009,0.7882603874525779,0.7875789066664435,0.7899839813752649,0.7877249510020415,0.7921637272603749
420.0,0.7888793079432049,0.7892970510990469,0.7882969854192111,0.7894095759133892,0.7876521019062566,0.7928300021942055
440.0,0.7886558883572246,0.7907877797721141,0.7887249363456196,0.7896010140910861,0.7895430032427541,0.7938810951926243
460.0,0.791354103078434,0.7908217703371493,0.7914893386494489,0.7917407565032073,0.7915468256116914,0.7942011028649275
480.0,0.7928220388401717,0.7926715926384559,0.7921844213003671,0.7926619163403401,0.7931793406123564,0.7957264504504123
500.0,0.7925818437724548,0.7945174921599734,0.7926455774449394,0.7934164026078557,0.7941868842005649,0.7965376589631792
520.0,0.7935903809523286,0.7959730057012895,0.7953346423113142,0.7944780831467247,0.794908541905396,0.7966645612573929
540.0,0.794516747325965,0.7960256953862875,0.7949071152354963,0.7961557510276638,0.7950238231921588,0.7988049551339145
560.0,0.7942323725367366,0.7973779108532284,0.7974356194972756,0.7954665129085259,0.7958614259956064,0.7993314970414827
580.0,0.7960676925647641,0.7977793759941652,0.7973288722436892,0.7967146832473888,0.7966498752917628,0.7996099565262303
600.0,0.7973536060849403,0.7978639106049251,0.7992392113122212,0.7996043580200208,0.7985402081989782,0.8026497496621668
620.0,0.7972806283708535,0.7994314158878636,0.7995650279302107,0.7996176062383822,0.7997858907732462,0.8015855722606441
640.0,0.796693118776975,0.7997434979277805,0.8020732756547789,0.8001454897411098,0.8016857248094771,0.8039811439993344
660.0,0.7983579486616827,0.8008146712226133,0.8044943229693897,0.8016882936808639,0.8030943331637781,0.8046197295128216
680.0,0.8002340574081783,0.8032785272991096,0.8052179585057819,0.8023790230106398,0.8029577037504182,0.8068477923831845
700.0,0.8008144774568551,0.8030953948330194,0.8050990342658976,0.8030115810041585,0.8048333133473317,0.8069477383208851
720.0,0.8004176693504256,0.8052401402362437,0.8068660651320746,0.8057665977662478,0.8070044085676112,0.8082125697173971
740.0,0.8002550511915013,0.8063297246099268,0.8081893666940224,0.806316059877691,0.8063416700665176,0.8095196064750723
760.0,0.8014432950080218,0.8081290628429227,0.8097331920355749,0.8086462267429851,0.8104621968478537,0.8104214637542309
780.0,0.8019360506814245,0.8084313011275721,0.8105863175660073,0.8087960102192909,0.8103809270571972,0.8119158565817332
800.0,0.8038050196710292,0.8095933630663316,0.8110297436121431,0.8106062905680128,0.8118994264077517,0.8145046408630908
820.0,0.8048650697784024,0.810865930735461,0.8134486670140201,0.8121601638072301,0.814204735747782,0.815783397976795
840.0,0.80444865955085,0.8110580135938179,0.8143020063181512,0.8132607513043028,0.8162356239641496,0.8166382678461025
860.0,0.803568146763453,0.8141361599059151,0.8167492893739661,0.8136500900951921,0.8177916637420465,0.8192855593946722
880.0,0.8056808002133642,0.8152880882608301,0.8181892761378077,0.8154013472258895,0.8194898002632437,0.8207758491392818
900.0,0.8059043178688231,0.8142315238045462,0.8181495742837946,0.8159526311251859,0.8194524916629051,0.8205209018661296
920.0,0.8050583571750793,0.8150501145630636,0.8216898890129729,0.8178002272076191,0.8191099986663284,0.8219126771470797
940.0,0.8050159686735024,0.8140137406612358,0.8216138948061101,0.8174363791901226,0.8225120886023427,0.8236557727148627
960.0,0.8018298958678839,0.8140281528178271,0.8234763804992529,0.8202757657054015,0.8220864614849882,0.8244162134291959
980.0,0.8027297947401354,0.8122852683686193,0.8239467143030959,0.8208888290915315,0.8225154368782509,0.8233174589744318
1000.0,0.8001077401561464,0.8099623312845935,0.8235140879317198,0.8199968207404574,0.8248690460872522,0.8253929788825352
1020.0,0.7967507700226978,0.807263159367296,0.8260483804507297,0.8226799909738377,0.8266669034429301,0.8244795703132886
1040.0,0.7947572499249808,0.8037188599605941,0.8261576709166157,0.82217577144383,0.8271295844250525,0.8258267351248821
1060.0,0.7901025862627284,0.7993545692091687,0.8285876394855043,0.8227666455348102,0.827217015576473,0.8245446525936413
1080.0,0.7866396023524478,0.7948168711645999,0.8285211108662504,0.8208651479047386,0.8289001175030375,0.8240997241940945
1100.0,0.7787800341286285,0.7893524191954138,0.8290916831326615,0.8209210589246491,0.8296501697643666,0.8242777713505706
1120.0,0.7698097614824709,0.7840493653591549,0.8295382523065397,0.8198635309616089,0.8313362610447214,0.8232088896038707
1140.0,0.7552467194810885,0.7765039894373267,0.8293203989945359,0.8204092552072576,0.8297255533273481,0.8220051331111657
1160.0,0.7386817491992483,0.7680580699156813,0.8282652510154355,0.8196409586536593,0.8291605098856514,0.8212373294365947
1180.0,0.7217212331498684,0.7626185164163689,0.827239461899147,0.8192995621386407,0.829686864023958,0.8189647772250691
1200.0,0.7037155885943489,0.7560823912888563,0.8257414750677481,0.8203878330437657,0.8311146657890808,0.8170823092240934
1220.0,0.688804058928926,0.7516212040890579,0.8243876652548167,0.8199414082198344,0.8297778611780027,0.8163894171688524
1240.0,0.6735756231090934,0.7511364562913041,0.8231583727171543,0.8200175018041883,0.8300852101187434,0.8152000512555043
1260.0,0.6597394177337593,0.7453544366598559,0.8226872206738517,0.8209721104953712,0.8281257413831199,0.8134399255904383
1280.0,0.6453873897854141,0.7420614548971849,0.8231888680118243,0.8210077442859041,0.8297273150897584,0.8113270403991414
1300.0,0.6350215319644048,0.7418868245861758,0.8237535954782627,0.8224100514637913,0.8306591501351386,0.809168461447136
1320.0,0.6228091266692943,0.7364756771239472,0.8225569854709196,0.8222787762811379,0.832472299337816,0.8069684459087499
1340.0,0.6138070133506589,0.7351556438905248,0.8242968005786759,0.8238153594348853,0.833150085872042,0.8057286612165802
1360.0,0.6032169187597853,0.7347937567728337,0.8232161505612253,0.8238237111499177,0.8345990591683085,0.8039477069679929
1380.0,0.5919782627657559,0.7321227861642604,0.8246940522234106,0.8250597818960518,0.8372386061379029,0.8025145672879699
1400.0,0.5820153098099825,0.7333575209314633,0.8284550317474555,0.8256077975486874,0.8401375509423227,0.8009910428354262
1420.0,0.5750610888645369,0.7345808902354433,0.8306209127178215,0.8265231405056298,0.8400241012179647,0.799847934962615
1440.0,0.5666371857535767,0.7382734469522791,0.8316251816538992,0.8281460382990949,0.8413823442202599,0.7995220267608755
1460.0,0.5551032239862365,0.7382623433935079,0.8339478360668837,0.8276810454391299,0.8415837488345352,0.8006404980268369
1480.0,0.5492154299660956,0.7400096334403348,0.8372327328527148,0.8295747183255104,0.8444637171569479,0.7989857519229351
1500.0,0.5390432675949001,0.7406049028685132,0.8394799829329631,0.8306920771762504,0.8482522406068702,0.7988480810476747
1520.0,0.5301346543774313,0.744224391771725,0.8398986488163442,0.8318372180296247,0.8509463647593025,0.7995389241480261
1540.0,0.5214793923912034,0.7477960424096947,0.8421034314675628,0.8333231396845212,0.8585176601148794,0.8004302571054307
1560.0,0.5128649378041173,0.7513861253359585,0.8467192433952556,0.8332067216664214,0.8632453500507179,0.7993609283110166
1580.0,0.5032666865921037,0.7539635830547956,0.8487232328516322,0.8353750821069116,0.8684496032959999,0.8021654372034108
1600.0,0.4927302616686149,0.7582269432522281,0.8516563097083643,0.8367108865840303,0.8750652434473155,0.8012154976385962
1620.0,0.4808957813539549,0.7609756437294045,0.8540915102443954,0.8381497258808353,0.8798932315657081,0.8005763208564748
1640.0,0.4637821044904392,0.7623609185780701,0.8565025255613816,0.8400848154698836,0.8856250815260953,0.7999247715887229
1660.0,0.448444375708943,0.7639337438480717,0.8599084309702727,0.8419378920238819,0.8905437274607988,0.8011558959470884
1680.0,0.42629208829201215,0.7656414230404088,0.8624721166681908,0.8424331896534552,0.8940032115460494,0.8014030740980456
1700.0,0.3960443184783781,0.7670861322358318,0.8638070922554809,0.8436567079285638,0.8966003387818358,0.8006930983922123
1720.0,0.36067731117960294,0.7694369040202359,0.8644124788123986,0.8458134022903894,0.8997933292655154,0.8005518636498921
1740.0,0.3180510702526034,0.7718042884042244,0.8665770410613143,0.8466264553625691,0.9026639991177482,0.8020361864863262
1760.0,0.27756751941830965,0.7735027808646285,0.8672589331176752,0.8488740169150351,0.9064429820974108,0.8008080902362066
